Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-1_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-2_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-3_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-4_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-5_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-6_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-7_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-8_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-9_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-10_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-11_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-12_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1_mix-13_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1-1_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1-2_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1-3_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-1-4_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-1_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-2_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-3_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-4_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-5_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-6_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-7_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-8_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-9_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-10_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-11_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-12_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2_mix-13_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2-1_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2-2_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2-3_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-2-4_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-1_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-2_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-3_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-4_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-5_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-6_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-7_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-8_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-9_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-10_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-11_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-12_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3_mix-13_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3-1_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3-2_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3-3_DIA.raw	C:\Users\massspecuser\Desktop\DIA_Latin_square\DIA\Platelets-3-4_DIA.raw
Q9C0H2	Q9C0H2	TTYH3_HUMAN	TTYH3	Protein tweety homolog 3	855951	915952	866982	878330	872071	876679	938557	880594	1.00486e+06	656573	1.01591e+06	864353	910193	784172	937605	754637	763141	444221	613822	669613	505026	670619	653444	718707	435078	629711	901312	796521	737350	904729	1.03436e+06	725061	575235	883653	735670	1.0134e+06	659013	590454	743937	792642	800949	715744	1.14696e+06	940397	1.04593e+06	793771	777013	732218	621403	810501	933465
Q9C0I1	Q9C0I1	MTMRC_HUMAN	MTMR12	Myotubularin-related protein 12	1.71859e+06	1.78894e+06	1.86799e+06	1.91746e+06	1.69606e+06	1.79992e+06	1.63428e+06	1.80931e+06	1.76078e+06	1.64883e+06	1.81416e+06	1.89029e+06	1.77112e+06	1.63182e+06	1.40684e+06	1.40068e+06	1.58068e+06	1.87211e+06	1.94341e+06	1.86038e+06	1.87392e+06	1.91785e+06	1.97747e+06	1.84055e+06	1.8895e+06	1.82272e+06	1.84641e+06	1.90869e+06	1.96422e+06	1.94918e+06	1.83188e+06	1.70876e+06	1.6673e+06	1.92796e+06	1.95776e+06	1.72159e+06	1.96222e+06	1.90444e+06	2.16896e+06	1.8776e+06	1.99782e+06	2.06623e+06	2.01232e+06	2.00887e+06	2.03197e+06	1.83767e+06	1.92397e+06	1.79147e+06	1.72687e+06	1.70206e+06	1.87794e+06
Q9GZM8;Q9NXR1	Q9GZM8;Q9NXR1;A0A0J9YY14;A0A6Q8PEY3;A0A6Q8PGV6;A6NIZ0;I3L2R3;I3L2R9;I3L2T8;I3L3G9;I3L522;I3L533;J3QRZ1;J3QSD2	NDE1_HUMAN;NDEL1_HUMAN	NDE1;NDEL1	Nuclear distribution protein nudE-like 1	219854	159084	135799	173087		201774	152819	175869	243631	195426	115681	254077	141912	153070	142200	133372	103675	241075	120375	130365	141688	245473	179940	159860	178174	142463	66432.4	201310	244971	122214	111958	127620	119270	119774	154670	161150	88172	111243	125489	268151	172768	213049	253142	190171	147900	227034	156034	152040	129686	124975	78817.8
Q9GZN8	Q9GZN8	CT027_HUMAN	C20orf27	UPF0687 protein C20orf27	1.20476e+06	1.00996e+06	940067	889922	842849	717299	904815	1.32365e+06	788104	964594	811751	585733	952593	769157	961806	803739	1.04353e+06	1.11522e+06	1.1713e+06	1.1111e+06	1.07585e+06	1.22781e+06	1.14177e+06	1.20879e+06	1.02824e+06	1.03097e+06	1.17929e+06	1.27522e+06	1.25909e+06	1.14943e+06	1.15284e+06	1.11211e+06	944394	690742	688442	993333	796556	941417	1.30518e+06	1.19572e+06	954006	1.08788e+06	1.01783e+06	1.22323e+06	1.35493e+06	1.12723e+06	1.13683e+06	1.4564e+06	1.35624e+06	519591	1.20024e+06
Q9GZP0	Q9GZP0	PDGFD_HUMAN	PDGFD	Platelet-derived growth factor D	317359	326705	425775	494403	516599	493455	400914	534855	275243	412744	389357	301075	424822	316624	432049	500942	245918	337266	480494	389769	393930	374175	374885	474740	330819	466613	478459	300748	457040	364776	445197	384559	424221	345222	330048	383686	445023	472745	551287	444797	523560	370058	403467	536744	343271	586571	349345	459831	475017	437269	393469
Q9GZP4	Q9GZP4;X6R8S9	PITH1_HUMAN	PITHD1	PITH domain-containing protein 1	930802	579447	1.01264e+06	983400	1.05758e+06	1.04545e+06	971648	893251	946386	848934	854890	838234	1.00354e+06	776330	1.01237e+06	896658	1.0188e+06	924808	942242	903813	903980	845705	1.03443e+06	874135	998913	876486	768905	946944	955515	984478	936488	936941	940263	1.05943e+06	951918	748877	864328	851079	844378	827012	933529	801314	645699	876145	1.01565e+06	800444	929842	697980	834784	975463	921884
Q9GZP8	Q9GZP8;K7EQZ3	IMUP_HUMAN	IMUP	Immortalization up-regulated protein	1.73477e+06	1.97035e+06	1.87108e+06	1.97626e+06	1.65136e+06	1.92441e+06	1.8425e+06	1.80772e+06	2.09918e+06	1.90353e+06	1.80464e+06	1.86034e+06	1.92858e+06	1.92173e+06	2.5196e+06	1.54148e+06	2.39776e+06	2.18047e+06	2.34785e+06	2.46645e+06	1.66947e+06	2.3699e+06	2.51817e+06	2.04377e+06	2.05566e+06	1.98587e+06	2.21892e+06	2.04176e+06	2.47563e+06	2.05947e+06	2.0794e+06	2.3468e+06	2.70292e+06	2.49268e+06	670175	648376	615091	588761	765167	533688	740187	670791	633094	625410	631966	597332	700472	600014	655448	728576	697202
Q9GZQ3	Q9GZQ3;H0YEQ6	COMD5_HUMAN	COMMD5	COMM domain-containing protein 5	41958.6		40253.6	73509.6	69914.7	21117.9	58839.3	60001.4	74954.1	30126.2	63079.1	14694.2	43569.8	88837.4	80346.7	116961	9287.73	78318.9	91492.3	145281		89794.6	88419.9	143034	77040.9	86996.4	38625.9	92761.3	135420	16571.2	83962.7	163128	124526	136399		54859.7	18067.9	42522.8	146273	46860.4	40034.6	184459	42693.5	39381.2	117522	127692	79980	64340.6	116277	134931	105703
Q9GZS3	Q9GZS3;H0YL19;H0YN81;H3BQA8	WDR61_HUMAN	WDR61	WD repeat-containing protein 61	153599	311671	255173	361793	371694	420038	304119	312204	321041	268713	246281	358815	439707	330169	596341	543553	620964	361646	397107	533492	336961	364729	369070	472801	415249	300025	324948	290022	391427	524329	513689	843101	607852	592491	358608	360126	354204	580098	565332	489373	632209	605921	531127	463042	499220	581190	535696	718714	744460	691995	867824
Q9GZT3	Q9GZT3;A0A087WUN7;G3V2S9;G3V4X6;H0YJ40;H0YJI1	SLIRP_HUMAN	SLIRP	SRA stem-loop-interacting RNA-binding protein, mitochondrial	559361	514787	677029	745612	503308	619101	636939	708298	641189	759826	770126	738749	778058	416685	613337	559064	68570.3	539122	534981	472583	678179	470858	646367	347535	437926	453202	589825	406935	672415	635330	481764	547047	548445	394342	704291	495791	670245	518212	713133	673028	644655	609220	510885	725328	709724	604710	632983	527293	634890	543950	366430
Q9GZT6	Q9GZT6;H0YF06	CC90B_HUMAN	CCDC90B	Coiled-coil domain-containing protein 90B, mitochondrial		91941.9	53820.3	55647.8	65934	95035.2	51653	66565.1			63795.8		109024	71454.6	98096.8	81395.4	92803.5	65398.3	50217.4	84716	41521.4	39453.7				32545.3	49665.6	66615.8	40351.6	76427.1	129317	54442.5	47076.6	58694.5				80901.4	110117	26302.9		84440.7	84455	92370.2	105395	50227.3	54611.6	58265.7	78540.8	47660.9	73275.5
Q9GZT8	Q9GZT8	NIF3L_HUMAN	NIF3L1	NIF3-like protein 1	432885	486944	464979	392263	496462	451335	470457	422057	403586	445907	399635	528115	393089	464825	445396	419629	323563	439419	460071	478878	441852	557075	547489	604384	553846	646402	574106	595167	522009	533949	561748	567596	682722	498268	408359	293092	416501	458699	502486	296882	530745	458721	526629	522451	493273	545511	464932	636992	421787	604550	576343
Q9GZU7	Q9GZU7;H7C1Z7;H7C270	CTDS1_HUMAN	CTDSP1	Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1	847779	707024	676948	706704	561571	709722	741148	678250	398939	762738	693034	780456	456677	386061	757597	643602	837471	584113	336530	534334	438318	681134	696664	596512	684708	604730	676122	738638	642129	544310	547913	640681	702125	273943	354468	11342.7	318604	63115	235507	358161	313740	370982	62259.4		206640	332328	260700	294885	359802	614417	593831
Q9GZX9	Q9GZX9;J3QS03	TWSG1_HUMAN	TWSG1	Twisted gastrulation protein homolog 1	686367	814385	675866	767079	824780	745061	783378	688219	740082	618426	680060	797674	815884	398519	683694	490536	714571	900790	1.05858e+06	939983	670100	1.01154e+06	894371	886925	776339	896469	855273	885663	930742	823969	690106	717842	594460	760995	791419	534444	689677	1.03557e+06	854650	650243	943065	948646	989475	1.10144e+06	893410	906100	975906	565432	572489	422819	629805
Q9GZY6	Q9GZY6	NTAL_HUMAN	LAT2	Linker for activation of T-cells family member 2	2.11807e+06	2.2927e+06	1.22077e+06	2.27164e+06	1.90086e+06	1.26553e+06	2.15564e+06	2.47159e+06	1.96519e+06	1.5439e+06	2.2798e+06	1.96466e+06	1.20311e+06	1.31115e+06	1.02578e+06	970046	1.50561e+06	1.73482e+06	2.12051e+06	1.40666e+06	2.26277e+06	1.558e+06	1.77081e+06	2.18522e+06	1.99575e+06	2.06509e+06	1.18435e+06	1.72176e+06	1.96212e+06	2.20312e+06	1.13743e+06	1.29574e+06	1.44757e+06	1.24513e+06	1.562e+06	1.75988e+06	1.93682e+06	1.75154e+06	2.03223e+06	1.66143e+06	1.85043e+06	965160	1.91624e+06	1.95203e+06	1.84621e+06	1.7372e+06	1.93407e+06	1.46185e+06	988706	1.05739e+06	1.55086e+06
Q9GZY8	Q9GZY8;A0A0A0MS29;C9JHF5	MFF_HUMAN	MFF	Mitochondrial fission factor	1.27806e+06	1.42094e+06	1.3376e+06	1.18461e+06	1.39795e+06	1.26966e+06	1.27622e+06	1.34058e+06	1.36887e+06	1.30505e+06	1.4501e+06	1.28874e+06	1.30403e+06	765922	765246	760697	893246	803681	958058	937838	1.16061e+06	902837	979192	970102	922601	905925	993225	977956	1.04602e+06	737441	617539	668256	630983	516353	539726	602419	552797	363492	439449	385846	631267	630003	568593	543626	535265	493943	556343	372511	337109	451950	326958
Q9GZZ1	Q9GZZ1;A0A087WWJ2;B0AZT5;C9J5D1;E7EQ69	NAA50_HUMAN	NAA50	N-alpha-acetyltransferase 50	760061	711641	934420	577734	606819	604684	830536	839456	715176	369327	693067	554516	555672	618812	1.10016e+06	1.03922e+06	604542	464604		870290	406048	712706	545993	698642	860796	804181	434601	464679	748422	913710	827021	1.07347e+06	1.34864e+06	717247	793227	758964	404682	526380	700374	587286	698262	483025	836856	1.00739e+06	453863	862343	724201	592291	925694	833416	860994
Q9GZZ9	Q9GZZ9;C9J5W5;C9JRV9;E7EQ61;E7EWE1	UBA5_HUMAN	UBA5	Ubiquitin-like modifier-activating enzyme 5	689230	657721	682593	598028	556070	610460	660672	719441	694314	709121	639069	746941	711647	766414	790433	794526	617742	719357	602465	699385	714304	673098	669219	607767	676883	525215	506378	695840	676282	674065	939759	846905	919385	892859	599523	504456	585995	565701	647313	674397	680683	570827	564105	571827	640492	822942	607487	715170	783654	834284	885493
Q9H000	Q9H000;C9J494	MKRN2_HUMAN	MKRN2	Probable E3 ubiquitin-protein ligase makorin-2	140440	218256	55040.4	106112		182708	154241	90749.4	69293.7	93849.9	88046.4	105970	58385.4	101992	76756.1	168609	125530	73132.6	62469.4	90945.1	47878.6	63206.7	65449.7	132895	112941	116433	138619	109460	74007.6		159322	55009.6	147352	71979.9													143693	45701.4			608959
Q9H008	Q9H008	LHPP_HUMAN	LHPP	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase		76593.9	112145		31424	102467			52317.4	74467.7	60047.1	55990.7	106310	127156	99089.8	93863.1	42138.6	22773.2	48600.2	34184			80426.9	37803.3		53231.3	46409.7	26018.3	86081.5		75795.9		45206.4	63101.4				57621.4		29844							56272.7	53778.6		49145	
Q9H013	Q9H013;H0YC66	ADA19_HUMAN	ADAM19	Disintegrin and metalloproteinase domain-containing protein 19	31942.1					43204.5					42548.6		87718.2		130032	184337		29439.5	24471.2	48721.9			56299.1	39063.5	40568.4	83245	43878.2	117576	103072	17479.2	123041	169555	122160																137314	188633	30759.2
Q9H019	Q9H019;C9JF50;E9PLD2;E9PLU1;E9PPF9;E9PPQ0;E9PRK5	MFR1L_HUMAN	MTFR1L	Mitochondrial fission regulator 1-like	401868	434156	278571	389892	300859	435896	513490	365672	434561	270401	305038	419133	473467	390992	253378	270361	224524	441526	429981	537106	384362	465463	539456	474242	453816	554488	491874	370424	474851	491606	278928	222222	281241	321012	445936	513083	561696	408080	518356	478760	540953	455938	488558	585583	538892	553414	423265	349096	289093	368817	301451
Q9H061	Q9H061;E9PI90	T126A_HUMAN	TMEM126A	Transmembrane protein 126A	293919	342029	324157	271461	253723	297891	274823	186193	198706	147055	311260	247888	318471	508145	595013	500183	501639	328176	340232	256192	154405	355905	277813	277573	298690	277391	241909	213137	312360	240778	625170	680394	870447	623966	321097	257156	444340	163839	80532.5	221750	242227	241219	276117	358715	122011	332438	197839	913147	668673	565447	726744
Q9H074	Q9H074;H0YA44	PAIP1_HUMAN	PAIP1	Polyadenylate-binding protein-interacting protein 1	1.23437e+06	1.31858e+06	1.26743e+06	1.24336e+06	1.2133e+06	1.28361e+06	1.37898e+06	1.17175e+06	1.01385e+06	1.26733e+06	1.33045e+06	1.30447e+06	1.1791e+06	1.32916e+06	1.42014e+06	959163	1.40417e+06	1.15057e+06	922968	1.09037e+06	1.11953e+06	1.10434e+06	1.20464e+06	1.00689e+06	1.17393e+06	1.06985e+06	1.05026e+06	1.16642e+06	1.11052e+06	1.08067e+06	1.19172e+06	1.14548e+06	1.30404e+06	1.03581e+06	844888	801521	712203	618584	952508	812562	772452	893199	945688	881287	882802	922027	1.02085e+06	984113	950784	849851	1.19354e+06
Q9H078	Q9H078;A0A2R8Y602;A0A2U3TZY2;H0YGM0	CLPB_HUMAN	CLPB	Caseinolytic peptidase B protein homolog	59102.4	60538.9	66302.4		27350.8	69601.3	102312		86727.5		99453.6	130799	88573.5		115052	69968.2		162006	65695	123248		120464	40757.4	43808.3	67801.7			74627.6		67541.9	111346	124528	87834.4	202099	116219	62328.8			156505	147313	250299	167008	27780	78556.9		222667	118542	196349	153098	80059.5	126341
Q9H082	Q9H082;A0A494C0Z5	RB33B_HUMAN	RAB33B	Ras-related protein Rab-33B	1.08941e+07	1.16825e+07		1.02221e+07	1.25552e+07	1.24117e+07	9.82118e+06	1.10409e+07	1.07064e+07	1.02074e+07	1.04763e+07	1.22655e+07	1.06747e+07	1.49914e+07	1.62222e+07	1.90925e+07	1.7776e+07	1.26128e+07	1.17661e+07	1.15579e+07	1.18079e+07		1.30237e+07	1.18548e+07	1.19413e+07	1.17464e+07	1.0955e+07	1.2522e+07	1.18838e+07	1.30666e+07	1.49028e+07	1.01038e+07	1.8111e+07	1.83266e+07	1.18e+07	1.18021e+07	1.15244e+07	1.20169e+07	1.12055e+07	9.50976e+06	1.04418e+07	1.08612e+07	1.12525e+07	1.03334e+07	1.08984e+07	1.0436e+07	1.23555e+07		1.2803e+07	1.43871e+07	1.4016e+07
Q9H098	Q9H098;A0A1C7CYX8;C9J3Q3;C9J6N5;C9J6Y8;C9JP05;C9JQ40;C9JW51;C9JYP1;X6RET8	F107B_HUMAN	FAM107B	Protein FAM107B	246380	197328	230782	234220		218954	210046	263573	266130	195673	258452	184408	253190	225191	261329	220117	251811	265352	343583	397541	121587	187845	280112	346965	302399	386260	328414	374296	260812	341906	334904	356000	413234	385603		297185	89952.3	297607	296352	222459	293290	340010	402770	400179	280542	343556	124613	323756	364901	350066	393556
Q9H0A8	Q9H0A8;A0A0B4J287;H3BM91	COMD4_HUMAN	COMMD4	COMM domain-containing protein 4	383166	124787	304040	392345	243673	411260	384459	406115	333048	378132	453647	350769	412617	261014	296211	97315.3	311129	129703	206314	220899	364430	296779	360865	109982	268744	215609	298320	244722	316638	263490	276842	115579	202505	360926	267230	241066	408679	329968	277495	74095.7	98263.2	291575	362194	483822	434549	185198	332662	292475	237123	227690	264656
Q9H0E2	Q9H0E2;E7EN89;E9PP67;E9PQ25;F2Z2Y8	TOLIP_HUMAN	TOLLIP	Toll-interacting protein	3.17659e+06	3.29588e+06	3.32517e+06	3.35447e+06	3.17893e+06	3.15361e+06	3.14172e+06	3.23526e+06	3.23482e+06	3.30616e+06	3.30812e+06	3.16283e+06	3.31088e+06	2.98672e+06	2.81527e+06	2.60722e+06	2.72352e+06	3.54852e+06	3.43689e+06	3.44988e+06	3.3123e+06	3.34857e+06	3.17646e+06	3.51709e+06	3.32799e+06	3.52737e+06	3.47972e+06	3.29914e+06	3.16365e+06	3.58981e+06	2.96737e+06	2.93949e+06	2.74461e+06	3.27965e+06	3.9899e+06	3.81734e+06	3.91179e+06	3.68154e+06	4.15393e+06	4.17576e+06	4.08424e+06	4.05349e+06	3.98752e+06	3.89786e+06	4.17414e+06	4.13615e+06	4.1723e+06	3.51255e+06	3.36177e+06	3.15524e+06	3.5296e+06
Q9H0F6	Q9H0F6	SHRPN_HUMAN	SHARPIN	Sharpin	115713	208558	180372	245134	200991	134660	101970	263820	147971	132179	161280	187160	80157.9	150039	141550	88826	103749	87027.4	90129.3	89246.7		131088	114954	68525.4	99136.3	63165.5	182805	179318	120954	182860	139840	56549.1		64639.7		262451	241395	180308	234780	62919.1		291076	256353	202434	138614	19712.1	292669	134021	108504	121370	
Q9H0I9	Q9H0I9	TKTL2_HUMAN	TKTL2	Transketolase-like protein 2		3.5512e+06	3.51817e+06			3.55624e+06		3.69151e+06	3.49122e+06	3.7447e+06			3.56273e+06	3.59207e+06	3.90314e+06				4.02561e+06		4.2557e+06				4.17214e+06		3.58354e+06		3.58404e+06	4.14472e+06	3.57741e+06			4.70659e+06			4.58327e+06		4.16832e+06				4.3449e+06		3.89702e+06			4.29205e+06	4.39155e+06		
Q9H0J9	Q9H0J9;G5E9U9	PAR12_HUMAN	PARP12	Protein mono-ADP-ribosyltransferase PARP12	107823	95998.2	46579.9	120676		35802.3	182324		115932		145794	103622	137851	149041	156778	197851	146040	103572	163931	77761	49968.3	146095	112492	177749	178882	186416	203094	71669.9	112042	192679	96826.5	88366.7	161212	127853	106327		73800.5	72811.4	142769	163689	163710	112444	81690.4	75515.5	125292	190799	101978			75804	97235
Q9H0N5	Q9H0N5;H0YA52	PHS2_HUMAN	PCBD2	Pterin-4-alpha-carbinolamine dehydratase 2	425570	779449	496791	565904	359420	471108	309729	774960	353779	355754	635926	565560	323332	311320	337396		344112	447460	377142	464719	413823	676099	414491	367968	512265	475058	269142	711387	311347	334558	258790	195102	224069	34465.4	778887	444491	591671	384143	305591	645873	690652	739124	668497	734325	439872	450887	560070	466368	462745	34020.3	469178
Q9H0P0	Q9H0P0;X6RM59	5NT3A_HUMAN	NT5C3A	Cytosolic 5'-nucleotidase 3A	720807	972904	1.11976e+06	762127	1.1233e+06	881053	1.16918e+06	1.00053e+06	1.31438e+06	1.06002e+06	1.17429e+06	1.14117e+06	1.16381e+06	1.30764e+06	1.13148e+06	1.26922e+06	1.04381e+06	1.24431e+06	1.0081e+06	1.03906e+06	792213	992196	1.15769e+06	1.15464e+06	1.29349e+06	1.21327e+06	1.25435e+06	1.16272e+06	1.13912e+06	1.03271e+06	1.25236e+06	1.41045e+06	1.25619e+06	1.06745e+06	1.01617e+06	1.201e+06	992421	1.16026e+06	1.26446e+06	1.61539e+06	1.42983e+06	1.36626e+06	1.13766e+06	1.33221e+06	1.39314e+06	1.6692e+06	1.09438e+06	1.56836e+06	1.61585e+06	1.6197e+06	1.734e+06
Q9H0R4	Q9H0R4;K7ER15	HDHD2_HUMAN	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2	2.56612e+06	2.32951e+06	2.73744e+06	2.64048e+06	2.42582e+06	2.32605e+06	2.52489e+06	2.8499e+06	2.57937e+06	2.7907e+06	2.93842e+06	2.68101e+06	3.03782e+06	2.92379e+06	3.01463e+06	2.53402e+06	2.64491e+06	2.96767e+06	2.93422e+06	2.9353e+06	3.05536e+06	3.28759e+06	3.15368e+06	2.7563e+06	2.86945e+06	2.81977e+06	2.61294e+06	2.99988e+06	3.35441e+06	3.35071e+06	3.22219e+06	2.48703e+06	3.10397e+06	2.71246e+06	2.04356e+06	2.01091e+06	1.7876e+06	1.97399e+06	1.92847e+06	2.00936e+06	1.94331e+06	2.04026e+06	2.17226e+06	2.02113e+06	1.67715e+06	2.04946e+06	1.889e+06	2.00347e+06	1.85374e+06	1.79745e+06	2.27809e+06
Q9H0U3	Q9H0U3;A0A087WU53	MAGT1_HUMAN	MAGT1	Magnesium transporter protein 1	1.74206e+06	1.58881e+06	1.89265e+06	1.92588e+06	1.96505e+06	2.02773e+06	1.98567e+06	1.90511e+06	1.96282e+06	2.02798e+06	2.0598e+06	1.67965e+06	1.91693e+06	2.1819e+06	2.3632e+06	2.25563e+06	2.36265e+06	1.94616e+06	1.85404e+06	2.01769e+06	1.93974e+06	1.83489e+06	1.80599e+06	1.89694e+06	1.8873e+06	1.82586e+06	1.8837e+06	1.8779e+06	1.94788e+06	1.87872e+06	2.37298e+06	2.36104e+06	2.57378e+06	2.3394e+06	1.2425e+06	1.36084e+06	1.51153e+06	1.28866e+06	1.52072e+06	1.82062e+06	1.47381e+06	1.5979e+06	1.33211e+06	1.4464e+06	1.46543e+06	1.73958e+06	1.50338e+06	2.05366e+06	2.08124e+06	2.23723e+06	1.94449e+06
Q9H0U4	P62820;Q9H0U4;E7END7;E9PLD0	RAB1B_HUMAN	RAB1B	Ras-related protein Rab-1B	1.87322e+07	1.59738e+07	1.6733e+07	1.62902e+07	1.75897e+07	1.67579e+07	1.76115e+07	1.77494e+07	1.73002e+07	1.78446e+07	1.68074e+07	1.74381e+07	1.65502e+07	1.91301e+07	1.81144e+07	1.79866e+07	1.76633e+07	1.65562e+07	1.62786e+07	1.71353e+07	1.76846e+07	1.67252e+07	1.61741e+07	1.7207e+07	1.70285e+07	1.85053e+07	1.60839e+07	1.54719e+07	1.55461e+07	1.72354e+07	1.78214e+07	1.50859e+07	1.70372e+07	1.57314e+07	1.49692e+07	1.43633e+07	1.47248e+07	1.45471e+07	1.48365e+07	1.57524e+07	1.45247e+07	1.63107e+07	1.41478e+07	1.43228e+07	1.47201e+07	1.63507e+07	1.49336e+07	1.56933e+07	1.45788e+07	1.36425e+07	1.5909e+07
Q9H0V9	Q9H0V9	LMA2L_HUMAN	LMAN2L	VIP36-like protein	114646	563745		355234	151494	84954.2	175116	176126	123049	61628.2	163948	329765	130335	248874	251775	252971	186527	103517	224308	216971		269241	189195	209622	184984	168626	245117	225327	232519	112344	167499	272748	219323	218681	148596			131909	185749	137785	94231.1	129284	111487	127778	177423	190825	95083.2	196238	171861	185869	175897
Q9H0W9	Q9H0W9;A0A087WT99;A0A1W2PRB8;E9PJU8;E9PPB5;E9PQS1	CK054_HUMAN	C11orf54	Ester hydrolase C11orf54	3.03936e+06	2.93095e+06	2.93127e+06	2.9235e+06	3.02706e+06	3.10735e+06	2.79998e+06	2.49301e+06	2.9642e+06	2.90343e+06	2.98088e+06	2.97209e+06	3.05561e+06	1.67123e+06	1.99843e+06	1.82845e+06	2.14026e+06	3.13814e+06	3.35272e+06	2.97749e+06	3.37422e+06	3.40514e+06	3.1365e+06	3.35485e+06	2.8905e+06	3.24781e+06	2.74995e+06	3.29682e+06	3.27554e+06	3.18565e+06	2.29269e+06	2.21822e+06	1.91344e+06	2.23821e+06	3.60187e+06	3.50455e+06	3.87188e+06	4.03704e+06	3.96931e+06	3.5647e+06	3.79381e+06	3.97391e+06	3.76091e+06	3.70615e+06	3.87916e+06	3.40211e+06	3.48407e+06	2.22939e+06	2.32235e+06	2.27504e+06	2.31365e+06
